Material Composition,EnergyAboveHull,Formation_energy,Paper citation
Pr4Ca4Co6Ni2O24,161.2933507,-1.375149668,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr4Ca4Co7Ni1O24,135.1647566,-1.426305809,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr4Ca4Fe1Co7O24,59.85113809,-1.563169235,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr4Ca4Fe1Ni7O24,258.6400468,-1.189187501,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr4Ca4Fe2Co6O24,129.3191137,-1.53022352,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr4Ca4Fe2Ni6O24,238.9881783,-1.270389177,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr4Ca4Mn1Co7O24,70.82208722,-1.56339271,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr4Ca4Mn1Ni7O24,252.6114959,-1.206410476,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr4Ca4Mn2Co6O24,96.99151193,-1.584939971,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr4Ca4Mn2Ni6O24,223.3078265,-1.308458377,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr4Ca4Mn4Co4O24,88.47736135,-1.688887491,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr4Ca4Mn4Ni4O24,160.2339878,-1.517020679,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr4Ca4Mn6Co2O24,98.39446077,-1.774403762,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr4Ca4Mn6Fe2O24,95.45473206,-1.849562083,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr4Ca4Mn6Ni2O24,121.127399,-1.701615731,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr4Ca4Mn7Co1O24,103.4561355,-1.817058773,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr4Ca4Mn7Fe1O24,100.7636461,-1.855860558,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr4Ca4Mn7Ni1O24,108.4259796,-1.787061382,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr4Ca4Ni4Co4O24,186.7177889,-1.299670137,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr4Ca4Ni6Co2O24,245.4889771,-1.190843856,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr4Ca4Ni7Co1O24,259.2165712,-1.152088715,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr4Dy4Co8O24,50.83922866,-1.812742643,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr4Dy4Cr8O24,9.106651,-2.342747454,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr4Dy4Fe8O24,51.31971375,-2.081837926,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr4Dy4Ga8O24,90.00434745,-2.264112111,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr4Dy4Mn8O24,56.73302619,-2.175137976,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr4Dy4Ni8O24,150.5629815,-1.512798518,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr4Dy4Sc8O24,43.12872844,-3.123075848,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr4Dy4Ti8O24,95.22684338,-2.754343805,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr4Dy4V8O24,6.890127563,-2.432188678,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr4Gd4Co8O24,0,-2.018360436,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr4Gd4Cr8O24,0,-2.744937497,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr4Gd4Fe8O24,0,-2.497581719,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr4Gd4Ga8O24,78.35022953,-2.244852154,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr4Gd4Mn8O24,0,-2.531133269,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr4Gd4Ni8O24,0,-2.133295061,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr4Gd4Sc8O24,26.50926775,-3.108868141,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr4Gd4Ti8O24,55.01006219,-2.765386099,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr4Gd4V8O24,0,-2.802416221,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr4Ho4Co8O24,57.38221378,-1.811669785,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr4Ho4Cr8O24,10.51108275,-2.344133596,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr4Ho4Fe8O24,52.52667425,-2.083113318,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr4Ho4Ga8O24,91.38113959,-2.265334753,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr4Ho4Mn8O24,60.86288519,-2.176068118,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr4Ho4Ni8O24,154.6974666,-1.51413416,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr4Ho4Sc8O24,49.58150338,-3.12388774,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr4Ho4Ti8O24,103.2663285,-2.751774447,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr4Ho4V8O24,7.055925313,-2.43422532,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr4Nd4Co8O24,25.30311228,-1.780622873,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr4Nd4Cr8O24,1.40097275,-2.309149684,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr4Nd4Fe8O24,44.92360775,-2.049773656,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr4Nd4Ga8O24,74.56373534,-2.232121591,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr4Nd4Mn8O24,39.69329769,-2.143438456,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr4Nd4Ni8O24,124.7298651,-1.480975748,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr4Nd4Sc8O24,25.08521475,-3.094964828,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr4Nd4Ti8O24,54.82773069,-2.750761036,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr4Nd4V8O24,23.21180706,-2.375510408,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr4Sm4Co8O24,35.07688959,-1.790861593,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr4Sm4Cr8O24,0,-2.320202654,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr4Sm4Fe8O24,48.18377975,-2.060146876,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr4Sm4Ga8O24,82.92662983,-2.242498561,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr4Sm4Mn8O24,42.81588044,-2.154099176,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr4Sm4Ni8O24,134.6716424,-1.491046468,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr4Sm4Sc8O24,28.58352225,-3.103871798,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr4Sm4Ti8O24,70.13978156,-2.750977005,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr4Sm4V8O24,9.364902313,-2.378574878,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr4Sr4Co4Ni4O24,139.928045,-1.319401221,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr4Sr4Co6Ni2O24,118.3141068,-1.391070252,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr4Sr4Co7Ni1O24,89.54726266,-1.444864643,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr4Sr4Fe1Co7O24,85.49364413,-1.510468069,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr4Sr4Fe1Ni7O24,200.7604929,-1.205171085,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr4Sr4Fe2Co6O24,84.93486971,-1.547549104,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr4Sr4Fe2Ni6O24,183.5729925,-1.287925761,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr4Sr4Mn1Co7O24,79.9859482,-1.532198794,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr4Sr4Mn1Ni7O24,204.5421005,-1.22184406,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr4Sr4Mn2Co6O24,65.64422785,-1.599285805,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr4Sr4Mn4Co4O24,54.1587672,-1.707336325,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr4Sr4Mn4Ni4O24,125.5711436,-1.535813763,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr4Sr4Mn6Co2O24,64.5557199,-1.792016846,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr4Sr4Mn6Fe2O24,56.85261239,-1.871804417,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr4Sr4Mn6Ni2O24,86.8301581,-1.719687315,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr4Sr4Mn7Co1O24,64.02417181,-1.839687107,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr4Sr4Mn7Fe1O24,61.57636317,-1.878097142,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr4Sr4Mn7Ni1O24,72.88526591,-1.805798466,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr4Sr4Ni4Co4O24,144.135045,-1.315194221,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr4Sr4Ni6Co2O24,184.420825,-1.21710044,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr4Sr4Ni7Co1O24,202.5255342,-1.168417299,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr6Dy2Co8O24,48.04117053,-1.780956081,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr6Dy2Cr8O24,0,-2.318581142,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr6Dy2Fe8O24,51.23881538,-2.058635364,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr6Dy2Ga8O24,75.46581208,-2.240777549,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr6Dy2Mn8O24,50.70809969,-2.152588664,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr6Dy2Ni8O24,138.7581733,-1.490018706,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr6Dy2Sc8O24,36.18162447,-3.102800786,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr6Dy2Ti8O24,66.76133313,-2.748978743,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr6Dy2V8O24,0,-2.410424616,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr6Gd2Co8O24,0,-2.165381602,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr6Gd2Cr8O24,0,-2.735942163,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr6Gd2Fe8O24,0,-2.479007635,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr6Gd2Ga8O24,67.74394496,-2.23300882,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr6Gd2Mn8O24,0,-2.523653436,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr6Gd2Ni8O24,0,-2.121985727,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr6Gd2Sc8O24,26.49126913,-3.097077557,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr6Gd2Ti8O24,42.34404359,-2.758431765,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr6Gd2V8O24,0,-2.792259387,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr6Hf2Mn6Zn2O24,97.75371527,-2.1221966,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr6Hf2Zn2Co6O24,113.2709417,-1.828794537,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr6Hf2Zn2Fe6O24,127.3067106,-2.026544749,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr6Hf2Zn2Ni6O24,181.7559218,-1.602796693,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr6Ho2Co8O24,47.45866309,-1.784273652,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr6Ho2Cr8O24,0,-2.318606713,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr6Ho2Fe8O24,52.56517063,-2.058550185,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr6Ho2Ga8O24,76.75772521,-2.24062587,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr6Ho2Mn8O24,53.39027919,-2.152436485,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr6Ho2Ni8O24,141.4711659,-1.490040777,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr6Ho2Sc8O24,40.06738694,-3.102547357,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr6Ho2Ti8O24,71.18482569,-2.747290314,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr6Ho2V8O24,0,-2.410437187,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr6Mn6Nb2Zn2O24,101.6792434,-2.028600986,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr6Mn8Zn2O24,99.38751557,-1.817690322,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr6Nb2Zn2Co6O24,149.5897113,-1.733974423,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr6Nb2Zn2Fe6O24,147.4918845,-1.905560636,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr6Nb2Zn2Ni6O24,170.1125259,-1.56328633,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr6Nd2Co8O24,25.02448734,-1.775144821,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr6Nd2Cr8O24,0,-2.304925632,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr6Nd2Fe8O24,44.84888738,-2.045795104,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr6Nd2Ga8O24,64.51928629,-2.228123789,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr6Nd2Mn8O24,39.54298544,-2.139384154,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr6Nd2Ni8O24,122.9802402,-1.476968696,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr6Nd2Sc8O24,24.41361763,-3.091491526,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr6Nd2Ti8O24,44.01037784,-2.749361733,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr6Nd2V8O24,3.698216094,-2.373869856,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr6Sm2Co8O24,47.801376,-1.762374181,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr6Sm2Cr8O24,0,-2.309818742,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr6Sm2Fe8O24,47.14197338,-2.050318714,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr6Sm2Ga8O24,69.47703167,-2.232635899,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr6Sm2Mn8O24,41.66452682,-2.144154264,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr6Sm2Ni8O24,128.3861288,-1.481569056,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr6Sm2Sc8O24,26.74964638,-3.095358136,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr6Sm2Ti8O24,52.91027828,-2.748225843,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr6Sm2V8O24,0,-2.373506716,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr6Ta2Mn6Zn2O24,88.06968527,-2.086366582,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr6Ta2Zn2Co6O24,121.012896,-1.82255077,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr6Ta2Zn2Fe6O24,177.3463264,-1.919862232,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr6Ta2Zn2Ni6O24,171.8099606,-1.621588426,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr6Ti2Mn6Zn2O24,89.11498671,-2.068465654,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr6Ti2Zn2Co6O24,102.6652079,-1.791345342,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr6Ti2Zn2Fe6O24,85.32116056,-2.012416304,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr6Ti2Zn2Ni6O24,181.776188,-1.554721498,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr6Zn2Co8O24,111.9893687,-1.433378989,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr6Zn2Fe8O24,117.5570116,-1.704450022,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr6Zn2Ni8O24,233.371776,-1.104295864,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr6Zr2Mn6Zn2O24,89.46412177,-2.099890348,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr6Zr2Zn2Co6O24,123.8263429,-1.801958035,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr6Zr2Zn2Fe6O24,130.7107956,-1.998800498,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr6Zr2Zn2Ni6O24,188.725323,-1.579546192,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr7Mn8Zn1O24,67.39021938,-1.978509962,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr7Zn1Co8O24,71.54661553,-1.598343879,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr7Zn1Fe8O24,77.59021428,-1.876708662,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr7Zn1Ni8O24,178.5909456,-1.287339004,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Co1Ni7O24,102.1512711,-1.517068534,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Co2Ni6O24,81.59092701,-1.562656425,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Co4Ni4O24,95.33248881,-1.598969956,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Co6Ni2O24,28.05755061,-1.716299987,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Co7Ni1O24,32.97595651,-1.736409128,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Co8O24,22.41961241,-1.771993019,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Cr1Co7O24,22.37403472,-1.834268651,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Cr1Fe7O24,30.80780525,-2.077926399,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Cr1Ga7O24,44.20322781,-2.234695842,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Cr1Ni7O24,94.65388494,-1.583231667,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Cr2Co6O24,29.18020703,-1.889692534,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Cr2Fe6O24,17.0719435,-2.113805746,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Cr2Ga6O24,38.12301463,-2.244862197,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Cr2Ni6O24,83.02690466,-1.67855194,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Cr4Co4O24,13.18080166,-2.030152049,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Cr4Fe4O24,0,-2.185639191,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Cr4Ga4O24,26.27533825,-2.264882158,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Cr4Ni4O24,18.44019411,-1.910525237,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Cr6Co2O24,0,-2.164235314,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Cr6Fe2O24,0,-2.243385385,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Cr6Ni2O24,0,-2.107100283,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Cr7Co1O24,0,-2.232326947,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Cr7Fe1O24,0,-2.272338482,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Cr7Ni1O24,0,-2.202056806,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Cr8O24,0,-2.30090658,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Fe1Co7O24,42.23558798,-1.788699304,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Fe1Ni7O24,106.7012467,-1.54904082,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Fe2Co6O24,36.16956355,-1.831287589,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Fe2Ni6O24,93.87112816,-1.623420746,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Fe4Co4O24,40.8070147,-1.89969466,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Fe4Ni4O24,69.81139111,-1.770580098,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Fe6Co2O24,47.92046585,-1.965625731,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Fe6Ni2O24,54.07340405,-1.9094177,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Fe7Co1O24,45.52619143,-2.004542266,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Fe7Ni1O24,47.54553553,-1.977495376,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Fe8O24,44.549417,-2.042041302,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Ga4Co4O24,66.64638295,-1.989848128,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Ga4Fe4O24,37.473804,-2.143228019,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Ga4Ni4O24,129.9767594,-1.826407565,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Ga6Co2O24,60.63163558,-2.106708182,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Ga6Fe2O24,43.1541225,-2.184603253,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Ga6Ni2O24,97.08889055,-2.025701151,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Ga7Co1O24,56.54071259,-2.165378709,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Ga7Fe1O24,46.33040675,-2.204954745,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Ga7Ni1O24,76.83212346,-2.125565069,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Ga8O24,50.298441,-2.224514487,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Mg1Co7O24,0,-2.202330157,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Mg1Cr7O24,0,-2.710262835,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Mg1Fe7O24,0,-2.488289155,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Mg1Ga7O24,82.66465971,-2.227341098,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Mg1Mn7O24,0,-2.53347223,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Mg1Ni7O24,0,-2.158396423,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Mg1Sc7O24,51.75595534,-2.977126649,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Mg1Ti7O24,17.71877028,-2.772929268,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Mg1V7O24,0,-2.782531969,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Mg2Co6O24,0,-2.244308545,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Mg2Cr6O24,0,-2.692390091,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Mg2Fe6O24,0,-2.487173007,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Mg2Ga6O24,110.0520061,-2.227164959,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Mg2Mn6O24,0,-2.548548858,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Mg2Ni6O24,0,-2.201619701,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Mg2Sc6O24,82.29539018,-2.863709574,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Mg2Ti6O24,0,-2.806492854,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Mg2V6O24,0,-2.786324634,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Mg4Co4O24,0,-2.324491072,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Mg4Cr4O24,0,-2.644188102,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Mg4Fe4O24,0,-2.501720963,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Mg4Ga4O24,157.1583264,-2.226499431,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Mg4Mn4O24,0,-2.589963113,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Mg4Ni4O24,0,-2.285130509,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Mg4Sc4O24,140.5150099,-2.639734674,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Mg4Ti4O24,5.435506125,-2.813690278,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Mg4V4O24,0,-2.748326964,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Mn1Co7O24,26.23033875,-1.815721029,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Mn1Cr7O24,0,-2.273314707,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Mn1Fe7O24,48.10016777,-2.049507027,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Mn1Ga7O24,54.66615752,-2.20763547,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Mn1Ni7O24,91.34499746,-1.575413545,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Mn1V7O24,7.565641782,-2.340342841,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Mn2Co6O24,29.3008151,-1.86018929,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Mn2Cr6O24,0,-2.247286335,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Mn2Fe6O24,50.94866855,-2.057675002,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Mn2Ga6O24,58.73687405,-2.191053453,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Mn2Ni6O24,60.72512971,-1.678599696,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Mn2V6O24,35.69290844,-2.303710128,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Mn4Co4O24,0,-1.98915206,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Mn4Cr4O24,21.5174731,-2.197713091,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Mn4Fe4O24,52.0549201,-2.078601702,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Mn4Ga4O24,58.3323071,-2.166435419,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Mn4Ni4O24,0,-1.886328498,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Mn4V4O24,42.18752247,-2.257193953,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Mn6Co2O24,45.2879705,-2.034357081,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Mn6Cr2O24,31.35144814,-2.165625096,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Mn6Fe2O24,44.32442164,-2.108365152,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Mn6Ni2O24,18.9559087,-2.01063405,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Mn7Co1O24,41.29569684,-2.085888092,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Mn7Cr1O24,34.25106067,-2.151598474,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Mn7Fe1O24,40.76042242,-2.122945627,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Mn7Ni1O24,65.03154095,-2.037124701,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr8Mn8O24,39.20792319,-2.135514602,https://doi.org/10.1016/j.commatsci.2018.04.033
