formula,target
In3Sc1,19.8065
In3Tb1,28.7289
In3Th1,24.434
In3U1,33.5232
In3Y1,26.1817
In3Yb1,23.2169
In3Zr1,51.6571
In4K1,13.7645
In4Ni1Sr1,26.4273
In4Pd1Sr1,24.1743
In7Pt3,41.9699
In8Ir1Yb2,28.1779
In9K1Ni2,20.9323
Ir1La1Si1,24.875
Ir1La1Si3,67.3026
Ir1La4Mg1,20.1747
Ir1Li1,50.237
Ir1Li2Mg1,25.9173
Ir1Lu1Si1,82.2703
Ir1Mg1Tb4,27.1808
Ir1Mg3,34.0557
Ir1Mn1Sb1,36.8979
Ir1Mn1Si1,71.4828
Ir1Mn3Si1,60.3405
Ir1Mo1,160.57399999999998
Ir1Mo3,104.165
Ir1N1,58.9194
Ir1N1,28.2691
Ir1N1,74.2024
Ir1N1,146.437
Ir1N1,49.0512
Ir1N2,207.741
Ir1N2,193.53
Ir1Nb1Si1,127.647
Ir1Nb1,95.7959
Ir1Nb1,94.4918
Ir1Nb3,103.494
Ir1O2,103.218
Ir1P1Se1,110.408
Ir1P1Sr1,34.2302
Ir1P2,128.80200000000002
Ir1P3,114.534
Ir1P3,114.433
Ir1Pb1,48.7472
Ir1S1Sb1,85.764
Ir1S1Sb1,87.0577
Ir1S2,89.6017
Ir1Sb1Se1,79.676
Ir1Sb1Te1,77.5991
Ir1Sb1,60.1646
Ir1Sb3,60.1191
Ir1Sb3,60.0008
Ir1Sb3,60.0636
Ir1Sb3,60.0978
Ir1Sc1,80.0181
Ir1Sc2,31.7019
Ir1Si1Ta1,129.53799999999998
Ir1Si1Y1,72.8592
Ir1Si3Tb1,60.5694
Ir1Si3Th1,61.435
Ir1Si3U1,58.7451
Ir1Si3Y1,58.8787
Ir1Sn1Zr1,57.5878
Ir1Sn1Zr1,66.0743
Ir1Sn1,56.0222
Ir1Sn2,28.2173
Ir1Sn4,34.1683
Ir1Te2,55.0072
Ir1Te2,48.0193
Ir1Th1,28.4933
Ir1Ti1,85.3584
Ir1Ti3,32.6409
Ir1V1,121.958
Ir1V1,126.642
Ir1V3,122.542
Ir1W1,172.31
Ir1Y1,47.9917
Ir1Yb1,33.1813
Ir1Zr2,28.7191
Ir1Zr3,22.1429
Ir2La1Si2,68.1049
Ir2La1Si2,98.2817
Ir2La1,70.0822
Ir2La5,11.7323
Ir2Lu1,92.1875
Ir2Mg1,54.0526
Ir2N1Zr4,67.9548
Ir2P1,108.604
Ir2Pr1,85.1972
Ir2S3Sn3,31.6174
Ir2S3,96.6677
Ir2Sc1,100.971
Ir2Si1,109.372
Ir2Si2Tb1,108.69
Ir2Si2Tb1,67.4763
Ir2Si2Th1,86.0957
Ir2Si2Th1,45.6034
Ir2Si2Y1,107.64
Ir2Sr1,57.6968
Ir2Tb1,87.6401
Ir2Th1,77.5074
Ir2U1,96.5571
Ir2Y1,89.439
Ir2Zr1,124.878
Ir3Mg3Si8,44.1683
Ir3Mo1,187.62
Ir3Nb1,205.429
Ir3Pa1,126.094
Ir3Sc1,122.243
Ir3Si1,122.663
Ir3Sn7,50.4401
Ir3Ta1,209.468
Ir3Th7,28.869
Ir3Ti1,169.127
Ir3U1,123.188
Ir3V1,214.757
Ir3W1,194.162
Ir3W1,193.313
Ir3Zr1,158.84
Ir3Zr5,44.1844
Ir4La3Sn13,46.3881
Ir4Sc11,36.3916
Ir4Sn13Sr3,30.4995
Ir4Sn13Yb3,24.7352
Ir4Sn4Sr3,29.7416
Ir5La1,86.1616
Ir5Sn7,50.7673
Ir5Th1,103.159
Ir7Sc4Si6,110.399
K10Pb48,8.316360000000001
K1Li1Se1,15.3426
K1Mn1Te2,7.773560000000001
K1N1,8.529160000000001
K1N3,11.5715
K1Na1S1,15.7058
K1Na1Te1,10.4032
K1Na2Sb1,13.4604
K1Nb1O3,54.875
K1Nb1S2,47.2397
K1Nb1Se2,38.3824
K1O3Sb1,73.1922
K1O3Ta1,121.253
K1O3U1,66.0742
K1O6Os2,74.0144
K1P1Zn1,26.6336
K1P2Rh2,34.8366
K1Sb1Sn1,12.6556
K1Sb1Zn1,17.6499
K1Zn13,53.4154
K1,1.03926
K1,1.13168
K2Mg5Sn3,10.6077
K2O1,12.534
K2O3Pb2,13.0747
K2S1,9.84152
K2S1,5.93455
K2Se1,9.12565
K2Se2,8.22627
K2Te1,6.51818
K2Te3,7.213239999999999
K3S3Sb1,7.68826
K3Sb1Se3,6.85275
K3Sb1Te3,5.4716
K3Sb1,5.95383
K5Sb4,8.75111
K5Te3,9.07266
K8Sb4Sn1,7.53775
K8Si46,53.115
K8Sn46,6.682339999999999
La10O3Si8,48.6798
La1Mg1Ni4,33.1093
La1Mg1Pd1,21.7619
La1Mg1Tl1,29.6861
La1Mg1,22.2898
La1Mg2,19.6682
La1Mn1O3,82.1317
La1N1,76.0091
La1N1,21.9407
La1Ni1O2,64.1153
La1Ni1,16.9027
La1Ni2Rh3,66.0321
La1O3Ti1,47.11600000000001
La1O3Y1,60.7135
La1O4P1,37.6036
La1O4P1,46.0298
La1Os1Si3,67.4287
La1Os2Si2,85.874
La1Os4P12,108.606
La1P12Ru4,96.8708
La1P1,45.79600000000001
La1P2Rh2,69.0793
La1P2Ru2,70.5609
La1Pb1Pd1,31.5717
La1Pb3,16.7332
La1Pd1Sb1,34.142
La1Pd1Sn1,27.8549
La1Pd1Sn1,36.0145
La1Pd1Tl1,22.3824
La1Pd1,20.9193
La1Pd2Sb2,26.6863
La1Pd2Si2,56.2575
La1Pd3S4,35.0021
La1Pd3,46.8125
La1Pd5,44.2282
La1Pt1,26.3449
La1Pt2Si2,49.2969
La1Pt2Si2,58.3352
La1Pt2,53.1835
La1Pt3,40.9309
La1Pt5,67.7037
La1Rh1Si1,20.3158
La1Rh1Si2,50.4507
La1Rh1Si3,57.1731
La1Rh1Sn2,26.4013
La1Rh1,22.6216
La1Rh2Si2,77.6512
La1Rh2,45.6168
La1Rh3Si2,93.0028
La1Ru1Si3,63.4977
La1Ru1Sn3,31.678
La1Ru2Si2,77.3384
La1Ru4Sb12,48.2584
La1S1,32.5317
La1S1,39.8006
La1S1,9.89033
La1S2,37.8348
La1Sb1,29.0354
La1Sb2,24.5511
La1Se1,26.1686
La1Se1,37.1686
La1Si1,44.1309
La1Si1,44.2853
La1Si2,29.2571
La1Sn1,29.0874
La1Sn2,23.9169
La1Sn3,16.8214
La1Te1,19.4894
La1Te1,34.8736
La1Tl1Zn1,38.9876
La1Tl1,15.3247
La1Tl3,19.1981
La1Zn1,25.5562
La1Zn5,33.3197
La2O2S1,49.32899999999999
La2O2Te1,30.8472
La2O3,41.8963
La2O3,30.1294
La2O3,42.9039
La2O5Pd2,49.0465
La2O7Sn2,74.5631
La2O7Ti2,87.087
La2O7Zr2,81.8649
La2Pb1Pd2,24.7318
La2S3,32.7198
La2Sb1,29.3254
La3O7Ta1,70.2015
La3Pb13Rh4,31.8995
La3Rh4Sn13,44.0884
La3Ru4Sn13,31.6573
La3Sb5Zr1,31.1682
La3Sn1,20.5968
La3Sn4,30.3273
La3Sn7,24.8106
La3Te4,22.1022
La3Tl1,10.016
La3Tl5,21.0016
La4Mg1Ru1,18.8911
La4N2S3,27.8307
La4O4Se3,33.7698
La4Pb3,24.9431
La4Rh3,20.0513
La4Sb3,27.6177
La5Si3,26.9489
La7Pt3,16.4971
Li10Pb3,17.0055
Li1Mg1P1,23.384
Li1Mg8Si4,32.0125
Li1Mn1O2,65.4806
Li1N1Zn1,94.4134
Li1N2P1,100.525
Li1Na1Te1,15.3505
Li1Nb1O2,103.561
Li1Nb1S2,58.3328
Li1O2Rh1,51.6876
Li1O3Sb1,63.7755
Li1O4Ti2,73.3513
Li1O4V2,73.9236
Li1P1Sr1,37.2487
Li1P1Sr1,29.44
Li1P1Zn1,52.4515
Li1Pb1Pd2,15.127
Li1Pb1,9.86566
Li1Pd1,31.2464
Li1Pd1,30.8436
Li1Pd2Sn1,23.8786
Li1Pd2Sn6,19.2041
Li1Pd2Tl1,32.3919
Li1Pt1,50.1211
Li1Pt2,69.7754
Li1Pt7,72.8693
Li1Ru1Sn4,41.974
Li1Sb1Sr1,25.4897
Li1Sb1Zn1,25.2144
Li1Si1Y1,48.5326
Li1Si2Y2,44.9454
Li1Tl1,17.2355
Li1,6.79437
Li21Si5,25.2877
Li23Sr6,7.415739999999999
Li2Mg1Pb1,16.1243
Li2Mg1Si1,39.0975
Li2Mg1Si1,37.6138
Li2Mg8Si4,16.628
Li2Na1Sb1,24.3053
Li2O1,69.4753
Li2O5Si2,48.8179
Li2O5Si2,49.4508
Li2Pd1Sb1,22.9576
Li2Pd1,19.5659
Li2Pt1,29.5387
Li2S1,33.5252
Li2Se1,27.107
Li2Te1,19.2908
Li3N1,34.4457
Li3N1,47.23
Li3O4U1,65.6852
Li3P1,35.1352
Li3Pb1,20.2544
Li3Sb1,26.0453
Li4O4Pb1,38.0669
Li5N2Na1,23.8188
Li9N1S3,40.8513
Lu1Ni1Sb1,57.1621
Lu1Pb2,11.5566
Lu1Pt1Sb1,51.608
Lu1Pt3,70.7192
Lu1Ru2Si2,76.3589
Lu1Te2,18.5513
Lu2Mg1S4,27.2054
Lu2Mn1S4,25.8907
Lu3Os4Si13,86.5465
Mg1Mo1N2,179.829
Mg1N2Si1,104.722
Mg1Ni1Sb1,41.7644
Mg1Ni2Sb1,46.1602
Mg1Ni2Sn1,45.5282
Mg1O1,117.258
Mg1O1,62.4348
Mg1O1,46.5701
Mg1O1,60.7711
Mg1O1,32.5847
Mg1O2,84.0178
Mg1O3Se1,51.9047
Mg1O3Si1,109.304
Mg1O3Si1,156.695
Mg1O3V1,24.5093
Mg1O3V1,33.5025
Mg1O4Rh2,59.764
Mg1O6Pt3,74.0204
Mg1O6Sb2,98.1738
Mg1O6Ta2,97.7829
Mg1P1Pd5,51.4112
Mg1P1Pt5,66.4255
Mg1Pd1Sb1,29.4018
Mg1Pd1Y1,17.0641
Mg1Pd1,29.5283
Mg1Pd2Tb2,26.3913
Mg1Pd3,36.8473
Mg1Pt1Sb1,28.1234
Mg1Rh1,59.0882
Mg1Ru1Sn4,44.8724
Mg1S1,18.4643
Mg1S1,50.5946
Mg1S4Sc2,26.0887
Mg1Sc1,29.1006
Mg1Sc2Se4,20.6461
Mg1Se1,16.4488
Mg1Se1,40.3481
Mg1Se2,28.8189
Mg1Se4Y2,19.1741
Mg1Si1Sr1,33.0252
Mg1Sr1,13.6727
Mg1Tb1,23.6263
Mg1Tb2,18.5495
Mg1Te1,12.0415
Mg1Te1,21.0926
Mg1Te2,22.0054
Mg1Tl1Y1,39.2392
Mg1Tl1,4.94441
Mg1Y1Zn1,27.0323
Mg1Y1,23.0863
Mg2N3P1,86.5926
Mg2O4Si1,116.855
Mg2O4Si1,65.9446
Mg2O4Sn1,62.3512
Mg2Pb1,23.2257
Mg2Pt1Si1,57.3041
Mg2Pt1,39.6907
Mg2Rh1,42.8662
Mg2Si1,13.5347
Mg2Si1,14.1795
Mg2Sr1,16.7578
Mg2Tb1,17.8344
Mg2Th1,25.466
Mg2Zn11,33.7609
Mg3N2,77.5898
Mg3N2,77.2964
Mg3Nb6O11,88.243
Mg3Ni20P6,66.1933
Mg3Ni2Ti1,43.712
Mg3P2,39.8045
Mg3P2,32.2879
Mg3Ru2,49.7434
Mg3Sb2,18.686
Mg3Tb1,26.6449
Mg4P6Rh7,72.4885
Mg5Pd10Si16,57.2249
Mg5Pt10Si16,61.9059
Mg6Mn1O8,100.445
Mg6Ni16Si7,83.4198
Mn1N3Sr3,31.7285
Mn1Na1O2,61.2546
Mn1Nb1P1,119.081
Mn1Nb3S6,44.6291
Mn1Ni1P1,32.5061
Mn1Ni1Sb1,35.3965
Mn1Ni1Si1,36.12
Mn1Ni2Sb1,36.6965
Mn1Ni3,49.5311
Mn1Ni4Y1,47.5465
Mn1Ni6O8,83.9023
Mn1O1,62.8174
Mn1O3Sr1,90.5641
Mn1O3Sr1,67.4492
Mn1O3Y1,66.5955
Mn1P1Rh1,52.0858
Mn1P1Zr1,75.6067
Mn1Pb1Rh2,51.6306
Mn1Pd1Te1,19.2483
Mn1Pd1,31.7073
Mn1Pd2Sb1,28.5953
Mn1Pd2Sn1,34.3058
Mn1Pd2,40.3771
Mn1Pt1Sb1,33.3105
Mn1Pt1Sn1,28.2427
Mn1Pt1,57.4557
Mn1Pt3,71.1981
Mn1Rh1Sb1,32.0979
Mn1Rh1,64.1408
Mn1Rh2Sn1,61.6182
Mn1S1,42.576
Mn1S4Sc2,26.021
Mn1Sc2Se4,19.8656
Mn1Se1,36.1259
Mn1Se1,27.5066
Mn1Se3Th1,29.2354
Mn1Si1Tb1,59.6171
Mn1Sn2,64.0839
Mn1Te1,20.2234
Mn1Te1,11.8874
Mn1Te1,26.8341
Mn1V1,140.94799999999998
Mn1,30.4187
Mn2O3Ta1,66.061
Mn2O5Sr2,62.053
Mn2O7Sb2,87.4866
Mn2O7Tl2,73.5629
Mn2O7Y2,103.964
Mn2Sc1,33.4429
Mn2Sc1,34.1237
Mn2Si2Tb1,62.8192
Mn2Si2Y1,61.8221
Mn2Sn1W1,114.829
Mn2Te4Zn1,7.542210000000001
Mn3N1Pd1,51.595
Mn3N1Zn1,51.585
Mn3Nb6O11,71.7465
Mn3Sb1,30.1232
Mn6Sn6Zr1,29.6144
Mo1N1,38.1822
Mo1N1,83.9256
Mo1N1,201.039
Mo1Na2O4,33.5449
Mo1Ni1P1,88.3064
Mo1Ni1P2,107.231
Mo1O2,93.9215
Mo1O6Rh2,83.0991
Mo1P1Rh1,102.402
Mo1P1Zr1,111.717
Mo1P1,134.356
Mo1P1,45.8248
Mo1P1,16.4947
Mo1P2,126.195
Mo1Pt1,132.32
Mo1Pt2Si3,94.9713
Mo1Pt2,124.4
Mo1Pt3,84.5151
Mo1Rh1,97.986
Mo1Rh3,127.862
Mo1Se2,23.7043
Mo1Si1Zr1,100.073
Mo1Si2,176.801
Mo1Si2,147.733
Mo1Zn6,44.8611
Mo1Zn7,48.4029
Mo2Zr1,56.5609
Mo3N1Ni2,130.709
Mo3N1Pt2,130.059
Mo3Os1,103.669
Mo3P1,94.1519
Mo3Pt1,74.8075
Mo3Sb7,50.3161
Mo3Si1,123.16
Mo3Si2,81.9314
Mo3Sn1,94.227
Mo3Ti1,83.6183
Mo3Zr1,23.7672
Mo4N1Ni2,108.526
Mo8P5,112.188
N0.2V0.6Zn0.4,121.063
N1Na1,18.0926
N1Na3,14.1088
N1Na3,7.90591
N1Na3,11.9596
N1Nb1,152.506
N1Nb1,129.055
N1Nb1,197.245
N1Nb1,44.4594
N1Nb1,211.985
N1Nb1,128.417
N1Nb3Zn3,97.0605
N1Nb4Ni2,105.439
N1Nd1,88.3516
N1Ni2Ta4,112.971
N1Ni2W3,146.43200000000002
N1Ni2Zr4,62.8107
N1Ni3Zn1,59.0916
N1Os1,183.873
N1Os1,178.96
N1Os1,125.704
N1Os2Zr4,84.8749
N1P1V3,111.421
N1Pa1,83.4642
N1Pd1,54.6675
N1Pt1,27.579
N1Pt2Zr4,65.6865
N1Pu1,90.9559
N1Re1,213.582
N1Re1,167.805
N1Re1,132.685
N1Re2Zr4,73.1805
N1Re2,190.426
N1Re3,201.338
N1Rh1,111.071
N1Rh1,117.744
N1Rh1,48.8979
N1Rh2Zr4,60.0378
N1Ru1,63.7829
N1Ru1,120.657
N1Ru2Zr4,70.5462
N1Sb1Sr3,38.2214
N1Sc1,149.42
N1Sn3Zr5,65.7218
N1Ta1,163.736
N1Ta1,179.687
N1Ta1,88.39299999999999
N1Ta1,225.911
N1Ta1,137.22899999999998
N1Ta1,186.073
N1Tb1,120.039
N1Tc1,115.044
N1Tc1,151.157
N1Tc1,71.0796
N1Tc2,159.304
N1Tc3,172.606
N1Th1,85.9167
N1Ti1,171.18599999999998
N1Ti2,96.4544
N1Tl1,35.8135
N1Tl1,36.7279
N1Tl1,49.13399999999999
N1V1,247.946
N1V1,163.442
N1V1,214.285
N1V2,132.471
N1Y1,120.377
N1Y1,33.3146
N1Y1,52.1428
N1Y1,87.0581
N1Zn3Zr3,72.444
N1Zr1,151.187
N1Zr1,73.4651
N1Zr1,67.8431
N1Zr1,120.72
N1,238.853
N1,0.459872
N2Ni1O6,14.2109
N2O1,2.72299
N2Os1,54.4379
N2Os1,221.083
N2Os1,107.683
N2Os1,135.01
N2Os1,103.112
N2Pt1,171.028
N2Pt1,187.587
N2Re1,202.983
N2Re1,267.785
N2Re1,190.601
N2Re1,163.945
N2Re1,97.5428
N2Re1,95.4035
N2Ru1,152.761
N2S1Th2,54.3416
N2S1Zr2,69.2297
N2Sb1Th2,26.9478
N2Se1Th2,52.9254
N2Se1Zr2,67.8705
N2Sr1Ti1,50.3323
N2Sr2Zn1,35.2693
N2Ta1,145.385
N2Ta1,50.5887
N2Te1Th2,29.1944
N2U1,74.67399999999999
N2W1,222.264
N2W1,222.007
N2W1,86.9456
N2Zn3,73.3224
N2,0.695978
N3Nb4,148.011
N3Rb1,9.32047
N3Rh1,92.499
N3Rh1,180.736
N3Ta1Th1,128.782
N3Ta1Th1,135.49200000000002
N3Ta2Zr1,101.06
N3Tl1,8.8854
N3V2,179.127
N4Si3,124.966
N4Si3,245.503
N4Si3,152.91899999999998
N4Sn3,77.3684
N4Ta2,89.60600000000001
N4W3,92.9357
N4Zr3,116.533
N6Ta5,161.42
Na1Nb1O3,104.034
Na1Nb1O3,104.108
Na1Nb1S2,49.6737
Na1Nb1Se2,39.9156
Na1O2,14.893
Na1O3Sb1,73.8145
Na1O3Sb1,94.6484
Na1O3Ta1,108.867
Na1O3Ta1,110.592
Na1O3W1,99.8725
Na1O4Pd3,50.297
Na1O4Pt3,68.4289
Na1O6Os2,71.03
Na1P1Sr1,28.915
Na1Pt2,66.3239
Na1S1,15.1286
Na1,2.8828
Na1,4.32634
Na2Ni1O2,29.7987
Na2O1,28.7977
Na2O4W1,31.5027
Na2Pd1Se2,12.8576
Na2S1,18.3533
Na2S1,13.1854
Na2Se1,15.6784
Na2Te1,11.9053
Na3P1,16.4395
Na3S3Sb1,11.261
Na3Sb1Se3,10.3844
Na3Sb1Se4,8.51223
Na3Sb1Te3,7.52503
Na3Sb1,13.247
Na4Si23,44.3806
Na6O5Pb1,33.4972
Na6O9S2,20.7796
Na8Sb4Sn1,9.0566
Nb1O1,149.651
Nb1O2,104.279
Nb1O3Sr1,76.6933
Nb1P1Ru1,118.332
Nb1P1V1,115.075
Nb1P1Zr1,100.268
Nb1P1,108.724
Nb1P1,79.1079
Nb1Pd1Si1,80.6925
Nb1Pd2,75.0037
Nb1Pd3,76.9974
Nb1Pt1Si1,80.5312
Nb1Pt1,85.0118
Nb1Pt2,98.5983
Nb1Pt3,85.7725
Nb1Re1Si1,125.41
Nb1Rh1Sb1,41.3594
Nb1Rh1Si1,116.276
Nb1Rh1,71.6647
Nb1Rh1,69.2385
Nb1Rh3,142.012
Nb1Ru1Sb1,68.382
Nb1Ru1,24.0191
Nb1Ru3,116.147
Nb1S1,93.9336
Nb1S2Sn0.333,41.643
Nb1S2V0.333,67.139
Nb1S4Tl3,6.74119
Nb1Se4,33.8226
Nb1Te4,20.5759
Nb1Zn3,76.0973
Nb2O6Zn1,65.8887
Nb2O7Sn2,97.4137
Nb3Os1,83.9776
Nb3Pt1,78.4653
Nb3Rh1Se6,53.3001
Nb3Rh1,89.1622
Nb3S4,50.7169
Nb3Sb1,80.7255
Nb3Sb2Te5,65.1794
Nb3Se4,38.1101
Nb3Si1,75.2371
Nb3Si2,121.106
Nb3Te1,82.4947
Nb3Te4,37.6969
Nb3Tl1,34.0505
Nb4Ni1P1,95.5029
Nb4Ni1Si1,101.369
Nb4O5,113.328
Nb5O9Sr2,98.5461
Nb5P1Si3,79.2017
Nb5P4Pd4,73.2577
Nb6Ni16Si7,101.94
Nb6Sn6Tb1,73.1205
Nd1Os4P12,106.12
Nd1P12Ru4,96.197
Nd1P1,49.8604
Nd1Pd3,51.8928
Nd1Pt3,46.9677
Ni12P7Sc2,69.2413
Ni12P7Yb2,61.4557
Ni16Si7Ta6,110.852
Ni16Si7Ti6,94.8961
Ni16Si7Zr6,90.9466
Ni1O1Zr3,66.5006
Ni1O1,95.0805
Ni1O6Sb2,94.3554
Ni1O6Ta2,91.3279
Ni1P1Pd1,34.7939
Ni1P1Rh1,65.2443
Ni1P1S1,53.5683
Ni1P1Ta1,97.4333
Ni1P1Ta4,104.714
Ni1P1W1,80.468
Ni1P1,67.0302
Ni1P2,87.8053
Ni1P3,77.1695
Ni1P4Si3,62.6791
Ni1Pd1Si1,64.1323
Ni1Pd1Te1,37.9144
Ni1Pt1,90.644
Ni1Rh2S4,31.6473
Ni1S1Sb1,49.2501
Ni1S1,41.3398
Ni1S2,50.5336
Ni1Sb1Sc1,61.917
Ni1Sb1Se1,45.142
Ni1Sb1Tb1,55.4818
Ni1Sb1Ti1,56.2179
Ni1Sb1Y1,54.6389
Ni1Sb1Yb1,16.0426
Ni1Sb1Zn1,34.8324
Ni1Sb1Zr1,56.0519
Ni1Sb2,39.3965
Ni1Sc1Si3,82.0895
Ni1Sc1,41.6869
Ni1Sc2,29.143
Ni1Sc6Te2,35.0555
Ni1Si1Th1,33.6086
Ni1Si1,50.7458
Ni1Si1,75.8941
Ni1Si2,42.6616
Ni1Si3Sr1,54.4535
Ni1Sn1Tb1,37.6546
Ni1Sn1Th1,43.8424
Ni1Sn1Ti1,60.9389
Ni1Sn1U1,26.9159
Ni1Sn1Y1,39.9672
Ni1Ta1Te5,13.0443
Ni1Tb1,27.3486
Ni1Tl1,24.5569
Ni1Zn1,68.458
Ni1Zn1,60.7938
Ni1Zr1,27.6084
Ni1Zr2,16.5835
Ni2O4Si1,99.3566
Ni2P2Tb1,88.9996
Ni2P2Th1,66.8826
Ni2P2Zr1,52.6609
Ni2S6Ta9,56.3992
Ni2Sb1Ti1,44.3604
Ni2Sb2Tb1,26.6668
Ni2Sc1Sn1,52.4607
Ni2Sc3Si3,78.2249
Ni2Si1Ta3,50.2073
Ni2Si1Zn3,55.0876
Ni2Si2Tb1,70.1006
Ni2Si2Th1,81.1328
Ni2Si2Zr1,79.5894
Ni2Sn1Ti1,48.0586
Ni2Sn1Yb1,26.5979
Ni2Sn1Zr1,50.9363
Ni2Ta1,78.9922
Ni2Zr1,57.3422
Ni3S4,40.2721
Ni3Sb1,44.9272
Ni3Sb4Zr3,65.9817
Ni3Si1,85.1114
Ni3Sn1,65.9557
Ni3Ta1,82.2621
Ni4P4Ta5,112.519
Ni4Sc1Sn1,31.9655
Ni5P3Sr1,67.5445
Ni5U1,71.7746
O1.03Sc1,82.1343
O1Pb1Sr3,32.9497
O1Pb1Yb3,42.4208
O1Pb1,10.5832
O1Pd1,37.7032
O1Pd2Zr4,24.6787
O1Pd2,9.53649
O1Pt1,47.1944
O1Rb2,7.825060000000001
O1S1Zr1,50.5992
O1Se1Th1,55.0546
O1Sn1Sr3,34.8493
O1Sn1Yb3,45.1438
O1Sr1,55.0536
O1Ta4,65.3302
O1Ti3,48.3095
O1U1,51.29600000000001
O1V1,84.56299999999999
O1Yb1,72.6857
O1Zn1,51.3807
O1Zn1,50.5133
O1Zn1,50.0859
O1Zr3,56.269
O2Os1,109.135
O2Pa1,101.713
O2Pa1,101.716
O2Pb1,27.3125
O2Pt1,93.0551
O2Pt1,91.9551
O2Pt1,8.37086
O2Rb1Sc1,54.1388
O2Rb1,8.19924
O2Rb2,11.1826
O2Re1,133.903
O2Re1,150.738
O2Rh1,106.732
O2Ru1,105.199
O2Ru1,137.958
O2S1Sc2,66.2702
O2Si1,201.186
O2Si1,213.42
O2Si1,52.7357
O2Si1,30.1075
O2Si1,41.3536
O2Si1,46.2105
O2Si1,210.721
O2Si1,31.6919
O2Sn1,76.1392
O2Sn1,69.0372
O2Sn1,88.6286
O2Sn1,52.1089
O2Sn1,33.2791
O2Sn1,71.8656
O2Sr1,44.6311
O2Ta1,114.748
O2Tb2Te1,39.9971
O2Te1,50.1321
O2Th1,76.3351
O2Th1,53.4835
O2Ti1,112.488
O2Ti1,97.8381
O2Ti1,65.1811
O2Ti1,70.4237
O2V1,119.256
O2W1,154.037
O2Zn1,77.3245
O2Zr1,102.022
O2Zr1,83.1113
O2Zr1,84.4637
O2Zr1,63.8635
O2,7.38963
O3Pb1Sr1,49.9059
O3Pb1Tc1,67.0365
O3Pb1Ti1,91.625
O3Pb1Zr1,76.5572
O3Rb1U1,69.0141
O3Rb2Tb1,11.691
O3Re1,122.915
O3Re1,107.796
O3Rh1Tb1,72.5597
O3Ru1Sr1,76.2901
O3Sb2,9.75498
O3Sc2,78.4062
O3Se1Sr1,19.0344
O3Sn1Sr1,81.3785
O3Sn1Sr1,67.7654
O3Sn1Sr1,80.9891
O3Sn1Ti1,88.0491
O3Sr1Tb1,35.0542
O3Sr1Tc1,93.7816
O3Sr1Ti1,107.985
O3Sr1Ti1,106.376
O3Sr1Zr1,87.1547
O3Sr1Zr1,87.839
O3Sr1Zr1,87.12799999999999
O3Tb2,61.7629
O3Tl2,31.9501
O3W1,124.209
O3W1,111.562
O3W1,93.6305
O3Y2,62.2962
O3Y2,62.511
O4P1Pr1,43.5528
O4P1Sc1,77.8674
O4P1Tb1,60.5385
O4P1Y1,61.3946
O4Pb1Sr2,44.1994
O4Pd2Y1,60.8291
O4Pd3Sr1,60.5386
O4Pd3Tl1,37.8654
O4Pd3Tl1,38.5964
O4Pr1V1,40.3625
O4Pt3,57.2648
O4Rh2Zn1,67.0954
O4S1Sr1,14.1191
O4S1Zn1,13.0699
O4Sb1V1,103.734
O4Si1Zn2,87.1675
O4Si1Zn2,52.8536
O4Si1Zr1,97.2627
O4Si1Zr1,101.166
O4Sn1Zn2,53.8081
O4V1Y1,49.5756
O5Ta2,99.7348
O5Ti3,63.4889
O6Os2Rb1,75.8183
O6Pt3Zn1,58.9915
O6Rh2U1,69.5118
O6Sb2Zn1,91.0664
O6Sb4,10.4821
O6Se2Sn1,19.9314
O6Ta2V1,88.6347
O7P2Si1,81.9223
O7P2Sn1,41.8007
O7P2Th1,29.2652
O7P2Ti1,65.0563
O7P2Zr1,54.9006
O7Pb2Sb2,100.504
O7Pt2Sb2,79.0004
O7Pt2Tl2,84.9562
O7Ru2Tb2,88.2898
O7Ru2Y2,88.5913
O7Sn2Tb2,86.2893
O7Sn2Y2,85.3089
O7Sn2Y2,85.4055
O7Tb2Ti2,102.449
O7Ti2Y2,100.536
O7V2Y2,95.2391
O7Y2Zr2,86.5563
Os0.67W1.33,146.477
Os1P1Zr1,116.036
Os1P2,155.49
Os1S2,135.7
Os1Sb2,88.633
Os1Se2,105.049
Os1Si1Zr1,101.571
Os1Si1,85.6988
Os1Si1,116.952
Os1Si3Th1,62.2178
Os1Te2,86.7303
Os1Ti1,136.981
Os1V1,129.998
Os1Zr1,108.724
Os1,257.753
Os2P2Sr1,52.3577
Os2Sc1,54.5649
Os2Si2Tb1,87.3053
Os2Si2Th1,105.519
Os2Si2U1,99.258
Os2Si2Y1,86.0203
Os2Tb1,46.7413
Os2Th1,26.9217
Os2Y1,51.8157
Os2Y1,51.5239
Os3Sn7,32.8389
Os3Th7,28.5659
Os3Ti1,117.352
Os3Zr1,108.969
Os4Sb12Sr1,46.2937
Os4Sc11,35.6324
P12Ru4Tb1,93.811
P12Ru4Th1,111.869
P1Pd5Tl1,47.7984
P1Pt1Sc1,42.6131
P1Pt1Tb1,46.4935
P1Pt1Y1,49.0643
P1Pt5Sn1,39.5364
P1Pt5Tl1,50.4164
P1Pt5Zn1,70.9108
P1Pu1,55.9239
P1Rh1Se1,89.2896
P1Rh1Ta1,71.1624
P1Rh1Zr1,102.312
P1Rh2,81.5454
P1Ru1Ta1,117.055
P1Ru1Ti1,102.348
